ADDR_ID,STNO,UNIT_NO,STNAME,SUFFIX,DIRECTION,FULLNAME,CITY_PIN,WARD,LATITUDE,LONGITUDE,CRTDT_GIS,UPDDT_GIS,GlobalID
102862,6241,,MILLER'S,GROV,,6241 MILLER'S GROV,13675000,W9,43.57087300000,-79.75337100000,2001/08/09,2025/07/27,7fe27421-03b5-48dc-b707-b462ca55eb4e
65081,3169,,SPRING CREEK,CRES,,3169 SPRING CREEK CRES,13761400,W9,43.57607200000,-79.76365500000,2001/08/09,2025/07/27,a679802c-1bb5-4f9f-928d-9def1e0c0778
106008,6798,,LISGAR,DR,,6798 LISGAR DR,14072900,W10,43.57257200000,-79.77967500000,2001/08/09,2025/07/27,3a738db5-61c8-450e-a4fa-5b8f74a02d50
99458,5819,,DALEBROOK,CRES,,5819 DALEBROOK CRES,5092000,W9,43.57148600000,-79.73801200000,2001/08/09,2025/07/26,11b3b10b-bf23-478d-ad87-4d11b1529ed1
73067,3434,,BERTRAND,RD,,3434 BERTRAND RD,13551400,W8,43.52971200000,-79.71409700000,2001/08/09,2025/07/27,b86aa51e-a7fe-406d-8d1c-d2332d8c82d0
3126,32,,GAFNEY,DR,,32 GAFNEY DR,13394600,W11,43.57578900000,-79.71822600000,2001/08/09,2025/07/26,7c6cf62a-8cff-4ee6-be83-4850248a86d8
83807,4168,,TAFFEY,CRES,,4168 TAFFEY CRES,5686800,W8,43.54240800000,-79.70193500000,2001/08/09,2025/07/26,4cd3875c-0d9c-410a-a1a4-2b488453b196
104820,6534,,ALDERWOOD,TR,,6534 ALDERWOOD TR,14217000,W10,43.56882300000,-79.76898300000,2001/08/09,2025/07/27,b72e3d37-bc2a-4aec-a689-9f7af1b472d0
67559,3261,,TRELAWNY,CIR,,3261 TRELAWNY CIR,13600200,W10,43.57291600000,-79.76358500000,2001/08/09,2025/07/27,fe16ce49-ec22-4fe0-828d-7c61d8a8a01f
73641,3453,,NUTCRACKER,DR,,3453 NUTCRACKER DR,14665400,W10,43.56755000000,-79.76429900000,2001/08/09,2025/07/27,b24e6a78-a450-4f7d-9cd7-f37ee784213c
74018,3467,,WOODHURST,CRES,,3467 WOODHURST CRES,11963600,W8,43.53680100000,-79.68884400000,2001/08/09,2025/07/25,ff6e9026-1de5-47f4-b7e5-53d20f21d92e
144852,4819,,DAYFOOT,DR,,4819 DAYFOOT DR,20878000,W8,43.54017400000,-79.71920400000,2003/05/23,2025/07/27,7e3959dd-fa37-4a18-8b0d-e29a547aa0b2
85594,4245,,RADISSON,CRES,,4245 RADISSON CRES,6665700,W8,43.55489600000,-79.70267500000,2001/08/09,2025/07/26,ff59ecfb-80f9-4950-8d92-862e51d3ef8c
53649,2488,,HARMAN,CRT,,2488 HARMAN CRT,1715900,W2,43.50745800000,-79.64867500000,2001/08/09,2025/07/14,8d3a9df5-3431-4d97-b97f-895ecfc6c44e
104585,6495,,MELTZER,MEWS,,6495 MELTZER MEWS,13754100,W9,43.57661300000,-79.75910700000,2001/08/09,2025/07/27,32314792-7478-426e-bede-3c1dcb69c703
70851,3360,,BOBWHITE,MEWS,,3360 BOBWHITE MEWS,14673900,W10,43.56830200000,-79.76302600000,2001/08/09,2025/07/27,44f274b3-c2e3-40d7-821a-ce32edff4242
57859,2684,,LOS PALMAS,CRT,,2684 LOS PALMAS CRT,4746600,W9,43.57996400000,-79.74482500000,2001/08/09,2025/07/27,ab4cc413-337f-488f-98a5-20c30935a2b2
106596,6874,,YARROW,AVE,,6874 YARROW AVE,14179800,W10,43.57363400000,-79.78177700000,2001/08/09,2025/07/27,841fcf87-539e-45b6-841c-5d6fadeee969
81278,4056,,BELLWOOD,CRT,,4056 BELLWOOD CRT,5766800,W8,43.54619700000,-79.69172700000,2001/08/09,2025/07/26,33a37fa4-2cbd-4a71-914a-0307c0a750c3
148424,3537,,BALA,DR,,3537 BALA DR,23173600,W10,43.55472300000,-79.74025200000,2003/05/13,2025/07/09,51998242-02f6-4b9d-bfbf-ac7553bd1279
105124,6595,,SNOW GOOSE LANES,,,6595 SNOW GOOSE LANES,13977200,W10,43.57413000000,-79.76753200000,2001/08/09,2025/07/27,957bc9b6-240c-4963-a9f6-bc2d2ca06883
69660,3325,,BOBWHITE,MEWS,,3325 BOBWHITE MEWS,14670800,W10,43.56893300000,-79.76202300000,2001/08/09,2025/07/09,2c110683-e8c9-4c9b-87ae-3cb8c09dfb59
99936,5893,,GLEN ERIN,DR,,5893 GLEN ERIN DR,5024800,W9,43.57224100000,-79.73443900000,2001/08/09,2025/07/26,efb27b89-311d-495c-a364-623156b7af23
150303,5805,,CHURCHILL MEADOWS,BLVD,,5805 CHURCHILL MEADOWS BLVD,20816100,W10,43.55456200000,-79.74991700000,2003/09/03,2025/07/23,f90d4434-a4cc-4b85-b1ab-d97f626ecd4f
1933,14,,PIONEER,DR,,14 PIONEER DR,13425100,W11,43.58441100000,-79.72437700000,2001/08/09,2025/07/26,25deccb5-8a11-49b0-810e-4340b7f3f35a
27881,1160,,MIRADA,PL,,1160 MIRADA PL,1095600,W2,43.53393800000,-79.61287400000,2001/08/09,2025/07/13,544a56bb-8a9a-4c1f-83d5-222b79515549
43914,1837,,WILL SCARLETT,DR,,1837 WILL SCARLETT DR,11062800,W8,43.53699800000,-79.65526700000,2001/08/09,2025/07/16,c0f46276-c843-455e-8bd5-61944c9a1919
53055,2465,,COUNCIL RING,RD,,2465 COUNCIL RING RD,11845900,W8,43.53261600000,-79.68248200000,2001/08/09,2025/07/09,bae758f6-5f30-4523-8a19-24717c870628
105136,6599,,ALDERWOOD,TR,,6599 ALDERWOOD TR,14227100,W10,43.56961400000,-79.77108700000,2001/08/09,2025/07/27,336714a7-f39a-4171-a913-3b912376c866
79113,3853,,PONDEROSA,LANE,,3853 PONDEROSA LANE,14228500,W10,43.56819000000,-79.77109300000,2001/08/09,2025/07/27,164b01ae-946e-456f-a2b4-7655d994e68c
67882,3271,,TREVOR,CRT,,3271 TREVOR CRT,11941000,W8,43.53037800000,-79.68706900000,2001/08/09,2025/07/25,ed26222b-1237-4956-955f-e45785b3b7b6
97435,5561,,MCFARREN,BLVD,,5561 MCFARREN BLVD,6795800,W11,43.57477600000,-79.71592900000,2001/08/09,2025/07/26,d63ba915-bab7-4b2b-becb-51daeeac1d51
79798,3940,,HAZELRIDGE,RD,,3940 HAZELRIDGE RD,13769000,W10,43.57796300000,-79.78891800000,2001/08/09,2025/07/27,0f1f0cbc-f1a8-47a6-8195-d47569ad2c40
58166,2707,,LINDHOLM,CRES,,2707 LINDHOLM CRES,6706400,W8,43.54814300000,-79.71531800000,2001/08/09,2025/07/26,32caf0a2-9b8e-45bb-be92-2ab9ec42ef61
44112,1853,,CHRISTOPHER,RD,,1853 CHRISTOPHER RD,1378900,W2,43.52647800000,-79.64155100000,2001/08/09,2025/07/13,01cbc134-7404-4c5b-9775-8092a5e47433
125222,5490,,GLEN ERIN,DR,,5490 GLEN ERIN DR,14804300,W9,43.56260100000,-79.72642400000,2003/09/19,2025/07/26,8629f954-1389-4896-917b-8779fa3298ed
51018,2373,,BASSWOOD,CRES,,2373 BASSWOOD CRES,12017500,W8,43.54078300000,-79.69160200000,2001/08/09,2025/07/25,fce5f5d2-8def-47f1-9a9f-521a4c7e204a
78716,3799,,LAURENCLAIRE,DR,,3799 LAURENCLAIRE DR,13799800,W10,43.57983100000,-79.78426700000,2001/08/09,2025/07/27,d02df232-3b65-4904-a197-8d5e3432e971
155963,3157,,GLADISH,GROV,,3157 GLADISH GROV,25073700,W10,43.55104100000,-79.72920100000,2006/03/31,2025/07/23,181a69ed-656d-471f-bfd9-471e137d5a86
105023,6575,,MOCKINGBIRD LANES,,,6575 MOCKINGBIRD LANES,13966400,W10,43.57507600000,-79.76599800000,2001/08/09,2025/07/27,e5577e72-df6e-419f-aa51-658f0c9b2f1c
100479,5961,,TURNEY,DR,,5961 TURNEY DR,4423200,W11,43.58146500000,-79.72740000000,2001/08/09,2025/07/26,1d8c6dc8-f4ba-41ac-baff-5bf9de36c825
102152,6161,,TENTH LINE WEST,,,6161 TENTH LINE WEST,13588200,W10,43.56689400000,-79.75329300000,2001/08/09,2025/07/27,d683ef38-5f76-4390-8046-6e2f004fd6c9
100335,5944,,HEMINGWAY,RD,,5944 HEMINGWAY RD,4973500,W9,43.57596000000,-79.73407100000,2001/08/09,2025/07/26,957f60d2-1daf-4c98-93cb-75e6843c109f
59292,2825,,BUSHLAND,CRES,,2825 BUSHLAND CRES,1571000,W2,43.50377600000,-79.65484100000,2001/08/09,2025/07/14,b6c31c91-6c27-44e6-9b77-fc0815ee9650
50229,2330,,CREDIT VALLEY,RD,,2330 CREDIT VALLEY RD,6628900,W8,43.55456000000,-79.70490400000,2001/08/09,2025/07/26,6c9dfd5a-f5a4-43b2-bcb0-3dcadffc215f
141169,5611,,MARGARITA,CRES,,5611 MARGARITA CRES,21830900,W10,43.56086400000,-79.75255600000,2003/05/15,2025/07/23,f6c0344b-07da-4f41-bfa8-cd30fd5d6544
61284,3012,,DALEHURST,DR,,3012 DALEHURST DR,14035500,W9,43.59193300000,-79.77686400000,2001/08/09,2025/07/10,22cc46a3-9996-4bd3-898a-aece6aec035c
145312,3777,,BRINWOOD,GATE,,3777 BRINWOOD GATE,20808000,W10,43.55286900000,-79.75160200000,2003/05/14,2025/07/23,920517dd-d68e-4796-9da9-4b305fbb3908
151272,3336,,FLAGSTONE,DR,,3336 FLAGSTONE DR,23136600,W10,43.54286300000,-79.72691800000,2004/02/05,2025/07/23,bcd863f0-1553-40a6-97e9-daf9399b4be6
54252,2515,,SELORD,CRT,,2515 SELORD CRT,1677900,W2,43.50611500000,-79.64648600000,2001/08/09,2025/07/14,78f841c8-3e5b-411d-a6fe-07f7f5fbff64
149590,2254,,BROMSGROVE,RD,,2254 BROMSGROVE RD,1461900,W2,43.50932100000,-79.63891700000,2003/09/02,2025/07/14,b339826e-ce1b-4d58-94da-b09b396887cc
150063,4390,,WINSTON CHURCHILL,BLVD,,4390 WINSTON CHURCHILL BLVD,14731700,W8,43.54504700000,-79.71324600000,2003/10/14,2025/07/27,fd718d85-37f7-430e-bd14-a5446b3e9247
103530,6339,,LORCA,CRES,,6339 LORCA CRES,4793200,W9,43.57811700000,-79.74847800000,2001/08/09,2025/07/10,fef33472-b2f5-427d-9db2-1179c59cd126
147683,4797,,DOVEHOUSE,DR,,4797 DOVEHOUSE DR,22941700,W8,43.53821700000,-79.72040000000,2003/05/23,2025/07/27,801753e7-f527-4e49-967c-dc8939e66ebf
62323,3061,,CANTELON,CRES,,3061 CANTELON CRES,13721600,W9,43.57524900000,-79.75636900000,2001/08/09,2025/07/27,a6d158dc-4331-4ba5-a9dd-b5068d28f9e5
103401,6321,,PLOWMANS HEATH,,,6321 PLOWMANS HEATH,4447500,W9,43.58191900000,-79.74566400000,2001/08/09,2025/07/27,0047def9-391b-4799-9826-74d085a32999
130952,3755,,BRITANNIA,RD,W,3755 BRITANNIA RD W,13579200,W10,43.56020900000,-79.75455900000,2001/08/09,2025/07/27,ce718842-b22b-4f68-b9c1-8f58ebf58756
142050,7350,,WATERGROVE,RD,,7350 WATERGROVE RD,20530800,W10,43.58723900000,-79.78472800000,2003/08/25,2025/07/27,5b1178e6-4515-4807-8801-7eeb18a49337
56250,2592,,OSHKIN,CRT,,2592 OSHKIN CRT,4659200,W9,43.57856800000,-79.73875000000,2001/08/09,2025/07/27,a3325697-b416-4f79-931c-b30bd0387bfa
270450,5630,,ETHAN,DR,,5630 ETHAN DR,28896700,W10,43.55587200000,-79.73529400000,2012/07/27,2025/07/23,815d6f5f-a880-43d8-b712-8cfacca94f57
57626,2670,,BURNFORD,TR,,2670 BURNFORD TR,4860200,W9,43.56367700000,-79.72193100000,2001/08/09,2025/07/26,efe2fcb1-5344-4d27-9856-2ad4721b7661
57893,2686,,THORN LODGE,DR,,2686 THORN LODGE DR,11185500,W2,43.52186600000,-79.67509900000,2001/08/09,2025/07/09,d158afa6-aafe-4757-81b9-a2f7a101758d
102643,6211,,STARFIELD,CRES,,6211 STARFIELD CRES,4726800,W9,43.57145300000,-79.74622400000,2001/08/09,2025/07/27,6a1c4456-6972-4072-aae3-4e40fc2ecd91
87511,4378,,RADISSON,CRES,,4378 RADISSON CRES,6662600,W8,43.55429800000,-79.70027800000,2001/08/09,2025/07/26,ac6a2fd3-61d5-4c9b-8b3b-fb00de9c06d3
103360,6315,,SNOWFLAKE,LANE,,6315 SNOWFLAKE LANE,14624900,W10,43.56932100000,-79.75800700000,2001/08/09,2025/07/10,413ed0f9-3c08-4242-8f91-020c73a54fef
99211,5775,,TAYSIDE,CRES,,5775 TAYSIDE CRES,5000600,W9,43.57157700000,-79.72950800000,2001/08/09,2025/07/26,017db79d-2bfe-46be-991e-3f386bfd86ee
106829,6901,,APEX,CRT,,6901 APEX CRT,14143000,W10,43.57314500000,-79.78327400000,2001/08/09,2025/07/27,22d246ff-6018-4e6a-932a-e1c95526ed07
46649,2076,,FONTWELL,CRES,,2076 FONTWELL CRES,1605400,W2,43.51865300000,-79.64608200000,2001/08/09,2025/07/14,065e12fc-3e18-4b76-bcd4-b25629c3ee96
157348,3780,,JANICE,DR,,3780 JANICE DR,25863300,W10,43.54283600000,-79.73697100000,2007/03/27,2025/07/23,802b94e6-1a03-4c4c-b519-e1ddc7a726ba
102364,6183,,KINDREE,CIR,,6183 KINDREE CIR,13694100,W9,43.56895500000,-79.75394200000,2001/08/09,2025/07/27,e72bc5c9-2092-4ef6-a1f8-6125b3fbc0fc
32507,1343,,EPTON,CRES,,1343 EPTON CRES,1501300,W2,43.51591700000,-79.64036000000,2001/08/09,2025/07/14,aaab3324-8d5c-4706-bee0-e0b022f154cf
68054,3277,,FORRESTDALE,CIR,,3277 FORRESTDALE CIR,14152000,W10,43.57929700000,-79.77190400000,2001/08/09,2025/07/27,a88264b1-27f2-4d1e-9b0c-4a91033a1749
71163,3368,,MASTHEAD,CRES,,3368 MASTHEAD CRES,11930300,W8,43.53505400000,-79.68610000000,2001/08/09,2025/07/25,1f66383a-c400-4d69-8a60-b7596f5a46f6
154242,5055,,PLANTATION,PL,,5055 PLANTATION PL,28779600,W9,43.55268400000,-79.71563000000,2008/03/05,2025/07/26,c7478d72-2084-4cb9-b185-ece1dc3d4588
110632,7293,,SANDHURST,DR,,7293 SANDHURST DR,13815900,W10,43.57987700000,-79.78455500000,2001/08/09,2025/07/27,c65f7797-7bde-4831-a216-71b87fe818fe
95453,5375,,QUARTERMAIN,CRES,,5375 QUARTERMAIN CRES,4923400,W9,43.55904800000,-79.72934700000,2001/08/09,2025/07/26,d10cd512-96c7-4748-95b5-98724ea27377
44731,1905,,REISS,CRT,,1905 REISS CRT,1611100,W2,43.51631200000,-79.64945400000,2001/08/09,2025/07/14,cd86c5a4-a86b-4484-ad0c-47e5f92c7a18
34244,1412,,ALDO,DR,,1412 ALDO DR,1117500,W2,43.53654400000,-79.62247600000,2001/08/09,2025/07/13,bc1bcd11-58c5-4098-92ce-fd9b92a3a183
143751,4819,,DERRYDOWN,DR,,4819 DERRYDOWN DR,20873000,W8,43.54081000000,-79.71757700000,2003/05/23,2025/07/27,5538765f-926f-4524-b5cb-14b2a11bd694
270354,3277,,STONEY,CRES,,3277 STONEY CRES,28887100,W10,43.55853200000,-79.73280700000,2012/07/25,2025/07/23,f3d3e56d-5d40-4ddb-979b-51cd0a5923bb
99524,5831,,CORNELL,CRES,,5831 CORNELL CRES,5097900,W9,43.57080400000,-79.73465800000,2001/08/09,2025/07/26,82c34474-27d6-4e8c-a89d-1d1483b0869a
69057,3306,,TRELAWNY,CIR,,3306 TRELAWNY CIR,13604700,W10,43.57181600000,-79.76424500000,2001/08/09,2025/07/27,2e09a64b-2237-486f-9a92-92bbd4ba1c34
34249,1412,,BUCKBY,RD,,1412 BUCKBY RD,1562100,W2,43.50749200000,-79.65323300000,2001/08/09,2025/07/14,ebb063c6-9993-4f68-aab4-8953c46060e7
65875,3198,,MOONEE,RD,,3198 MOONEE RD,11937900,W8,43.52770500000,-79.68603800000,2001/08/09,2025/07/25,e7dd2ddb-d6f6-47bb-a4ca-b667a490ba74
135687,3301,,CARABELLA,WAY,,3301 CARABELLA WAY,20281900,W10,43.56113200000,-79.74941900000,2001/08/09,2025/07/23,a8ff5e8a-21f5-4f26-9262-c6882edcdfc4
105987,6793,,DILLINGWOOD,DR,,6793 DILLINGWOOD DR,14186400,W10,43.57323600000,-79.78182900000,2001/08/09,2025/07/27,c40f2b9f-1ae9-4023-bf98-7e3a2afcdc80
60319,2921,,NIPIWIN,DR,,2921 NIPIWIN DR,4735300,W9,43.57324000000,-79.74867200000,2001/08/09,2025/07/27,efc846e8-88d0-4bab-9cc2-7b446ae1b152
105775,6745,,SNOW GOOSE LANES,,,6745 SNOW GOOSE LANES,13981900,W10,43.57598700000,-79.77116800000,2001/08/09,2025/07/27,6659b772-e933-47e5-bfd4-0900388eea14
78782,3808,,DENSBURY,DR,,3808 DENSBURY DR,13780400,W10,43.57653200000,-79.78913700000,2001/08/09,2025/07/27,c71b2817-1f25-4af4-a0fd-14538d5c5100
102338,6180,,TOWNWOOD,CRT,,6180 TOWNWOOD CRT,4738900,W9,43.57428300000,-79.74678300000,2001/08/09,2025/07/27,6d98582b-fbdb-468a-b775-fb4132f66967
134544,3848,,OLAND,DR,,3848 OLAND DR,18077900,W10,43.54798300000,-79.74247200000,2001/08/09,2025/07/23,08b6ff80-8e60-41fc-a87a-e07ac3a0cc2e
157199,3388,,RUTH FERTEL,DR,,3388 RUTH FERTEL DR,25903400,W10,43.55209100000,-79.73658900000,2007/03/29,2025/07/23,bd634040-8156-4db8-9d6f-2311263e532b
43637,1816,,SOLITAIRE,CRT,,1816 SOLITAIRE CRT,11755400,W8,43.54302900000,-79.66225800000,2001/08/09,2025/07/25,ab0cd110-f00b-4936-8a44-5b700d519ae0
76029,3570,,IRWIN,CRT,,3570 IRWIN CRT,14409700,W8,43.52994600000,-79.69925500000,2001/08/09,2025/07/27,214d240d-d493-4092-b4c6-38c0e80acfc6
95704,5396,,WESTHAMPTON,RD,,5396 WESTHAMPTON RD,4874900,W9,43.56349300000,-79.72154600000,2001/08/09,2025/07/26,d995a1fc-e678-43d4-a0d2-9659efb493f4
41742,1675,,MEDALLION,CRT,,1675 MEDALLION CRT,1399300,W2,43.53105900000,-79.63770600000,2001/08/09,2025/07/13,4b0bf5c8-ac1f-4d07-8e5f-59151b34f534
74594,3493,,NUTCRACKER,DR,,3493 NUTCRACKER DR,14666400,W10,43.56689600000,-79.76339300000,2001/08/09,2025/07/27,7e799800-ec1e-4f21-a6bd-208c7e13883a
31861,1318,,CANVEY,CRES,,1318 CANVEY CRES,1536000,W2,43.51142000000,-79.64506300000,2001/08/09,2025/07/14,2e15fe8f-d080-4b12-844e-b8ab2216c12d
67878,3271,,PEBBLEWOOD,RD,,3271 PEBBLEWOOD RD,14040400,W9,43.59364100000,-79.77959800000,2001/08/09,2025/07/27,bbd75999-9d45-4087-99ac-e17e77bfebd8
140119,3517,,POSITANO,PL,,3517 POSITANO PL,19469000,W10,43.55885800000,-79.75094900000,2003/05/14,2025/07/23,2e2f742d-e599-412f-96ab-98ff0167bb36
31453,1300,,PLAYFORD,RD,,1300 PLAYFORD RD,1705800,W2,43.50659900000,-79.64892700000,2001/08/09,2025/07/14,8991acf4-05ac-4120-9406-744e98757455
101816,6125,,CLOVER RIDGE,CRES,,6125 CLOVER RIDGE CRES,14276900,W10,43.55803300000,-79.75830400000,2001/08/09,2025/07/27,53e69688-436c-4b9e-adbc-ec933f86ebb8
107332,6951,,PAMPLONA,MEWS,,6951 PAMPLONA MEWS,4540900,W9,43.58976200000,-79.76682000000,2001/08/09,2025/07/27,dcc7d2db-5906-406a-9fd6-df90a514b7c4
81332,4058,,RENFREW,CRES,,4058 RENFREW CRES,13567000,W8,43.52899300000,-79.71128400000,2001/08/09,2025/07/27,495f9ace-8e2f-4864-9c3f-c9f94e80b57c
57370,2655,,LUNDENE,RD,,2655 LUNDENE RD,1479700,W2,43.50257000000,-79.65100200000,2001/08/09,2025/07/14,42f69bb2-fc35-4a1e-87b4-041a4ee06ca2
155932,3148,,CABANO,CRES,,3148 CABANO CRES,26320800,W10,43.55373900000,-79.72448700000,2006/04/03,2025/07/23,976b8e5d-8be9-48b3-b9cb-6a839312dfe5
109265,7185,,JOLIETTE,CRES,,7185 JOLIETTE CRES,6545200,W9,43.59473900000,-79.77294800000,2001/08/09,2025/07/27,e98af563-2318-46dd-8047-161513795f1f
134072,3142,,CAULFIELD,CRES,,3142 CAULFIELD CRES,18032500,W10,43.56648000000,-79.74334100000,2001/08/09,2025/07/23,00c4bce4-7b9d-433a-873c-33eb81525e26
142220,3880,,MILKWOOD,CRES,,3880 MILKWOOD CRES,20612600,W10,43.57980600000,-79.79318500000,2003/08/20,2025/07/27,0e678b56-0638-4e47-bf0f-43fb544722ab
141580,5918,,BERMUDA,DR,,5918 BERMUDA DR,21513200,W10,43.55922500000,-79.75278600000,2003/05/15,2025/07/23,0eb4c104-4198-4052-8e70-71b56b7f211c
103001,6261,,JUDIQUE,RD,,6261 JUDIQUE RD,4459800,W9,43.58092400000,-79.74309000000,2001/08/09,2025/07/09,b04409f0-d9e5-45bc-aa10-171a2f7326d6
151357,5147,,PRESERVATION,CIR,,5147 PRESERVATION CIR,23944300,W10,43.54108200000,-79.72894700000,2004/02/09,2025/07/23,1acc6757-7369-4006-8674-2bc3501a01d5
145637,3403,,BRUZAN,CRES,,3403 BRUZAN CRES,20983900,W10,43.58586100000,-79.78283300000,2003/08/21,2025/07/27,8cbddf3d-5992-4d46-a6dd-01ac2673068d
126817,2897,,WESTBURY,CRT,,2897 WESTBURY CRT,15534600,W9,43.56190100000,-79.73145800000,2001/08/09,2025/07/26,e395d8b4-43bd-436e-9388-6ccabb53b8b4
124500,2345,,TRUSCOTT,DR,,2345 TRUSCOTT DR,1576300,W2,43.51347700000,-79.64614300000,2001/08/09,2025/07/14,f695483c-acc8-41e4-8082-548eed7a1429
343456,3473,,WIDDICOMBE,WAY,,3473 WIDDICOMBE WAY,31511400,W8,43.54092600000,-79.68441800000,2018/04/10,2025/07/25,53d1f955-7e3a-40d9-9ac7-d409d067a119
95467,5376,,GLEN ERIN,DR,,5376 GLEN ERIN DR,4819800,W9,43.56142300000,-79.72207800000,2001/08/09,2025/07/26,93e27a0d-272f-46aa-abd6-71bcde3908ce
148103,3330,,EGLINTON,AVE,W,3330 EGLINTON AVE W,22936700,W8,43.54543600000,-79.72112800000,2003/09/16,2025/07/27,c3ea9e8d-a65d-4480-bde0-12df00096edd
44428,1876,,ROY IVOR,CRES,,1876 ROY IVOR CRES,11736900,W8,43.54431600000,-79.67543100000,2001/08/09,2025/07/25,96326868-393c-4eea-b0c0-4e36f09d4db0
157696,5572,,DOCTOR PEDDLE,CRES,,5572 DOCTOR PEDDLE CRES,25918000,W10,43.55090800000,-79.73835900000,2007/03/22,2025/07/23,bf6aa9d6-5aa5-43c9-92c4-5cd193750b80
138381,3794,,EDGECLIFFE RUN,,,3794 EDGECLIFFE RUN,19374500,W10,43.54771800000,-79.73908100000,2001/08/09,2025/07/09,9a3579b1-47a5-44c2-a576-515a6c17441b
81067,4045,,LOYALIST,DR,,4045 LOYALIST DR,13453000,W8,43.53407900000,-79.70445400000,2001/08/09,2025/07/27,75736f36-a6da-48c1-865c-fce2c43e7fd5
102810,6234,,OSPREY,BLVD,,6234 OSPREY BLVD,14599900,W10,43.56659400000,-79.75889900000,2001/08/09,2025/07/27,7078bd39-ef4a-4b80-a684-b0575db35ebe
69557,3321,,SNOWBALL,RD,,3321 SNOWBALL RD,17372300,W10,43.58403700000,-79.78375500000,2001/08/09,2025/07/27,98b33675-bcc6-4d9e-93d7-0e55c57b0b2f
133940,3111,,OWLS FOOT,DR,,3111 OWLS FOOT DR,18022600,W10,43.56291200000,-79.74185700000,2001/08/09,2025/07/23,e5659c05-6688-468f-aee8-f0388f7d4d90
54682,2533,,PADSTOW,CRES,,2533 PADSTOW CRES,1631800,W2,43.51230800000,-79.65300400000,2001/08/09,2025/07/14,57750062-d9e1-4ad1-9d55-5abad710dc98
55124,2549,,STRATHMORE,CRES,,2549 STRATHMORE CRES,4956300,W9,43.57131000000,-79.72623000000,2001/08/09,2025/07/26,d944f252-7878-4322-aeb8-504bc0ce3434
154536,7110,,CHATHAM,CRT,,7110 CHATHAM CRT,24465400,W10,43.58436400000,-79.77982700000,2005/06/06,2025/07/27,f3fecd47-4cdb-4cc8-81dd-3e5629818a0f
110971,7324,,CORRINE,CRES,,7324 CORRINE CRES,13950900,W9,43.58939600000,-79.77714400000,2001/08/09,2025/07/27,87cfce28-5e5f-4c44-96c6-f869b55332a3
146918,5545,,KATY,GATE,,5545 KATY GATE,22472800,W10,43.55000200000,-79.74133900000,2003/04/29,2025/07/23,3e2a44e7-5281-4371-a65f-bff3fd1bb517
51213,2383,,COBBINSHAW,CIR,,2383 COBBINSHAW CIR,4766300,W9,43.58226600000,-79.74096600000,2001/08/09,2025/07/27,4b56d24c-3bb7-4dbc-af2a-4aafd9547eed
97475,5565,,HIGHBANK,RD,,5565 HIGHBANK RD,17212800,W11,43.57089900000,-79.71962100000,2001/08/09,2025/07/26,e23e59e5-5aaf-4d58-be82-e8c90a7ed74c
47975,2170,,SOUTH SHERIDAN,WAY,,2170 SOUTH SHERIDAN WAY,1670400,W2,43.52076200000,-79.64782700000,2001/08/09,2025/07/14,63a713ae-0592-4ae1-bb5f-cf1024b04c26
32262,1333,,EPTON,CRES,,1333 EPTON CRES,1501500,W2,43.51568100000,-79.64060500000,2001/08/09,2025/07/14,602cdacf-0860-4891-bd32-870f904e06f0
63299,3101,,GARTHWOOD,RD,,3101 GARTHWOOD RD,14305200,W8,43.52766400000,-79.69406300000,2001/08/09,2025/07/27,c11d7bb8-2a50-42b6-bc44-437733378cfe
43908,1837,,SANDGATE,CRES,,1837 SANDGATE CRES,1649800,W2,43.50669400000,-79.65751200000,2001/08/09,2025/07/14,2e5d6d41-3ca0-4a48-8d2f-ce015043a388
147042,3350,,FOUNTAIN PARK,AVE,,3350 FOUNTAIN PARK AVE,22847800,W10,43.55700700000,-79.74168600000,2003/09/18,2025/07/09,c9927eb7-fcb3-4c19-9995-7961ef28542e
147250,3590,,JORIE,CRES,,3590 JORIE CRES,20821600,W10,43.55603200000,-79.74765100000,2003/05/14,2025/07/23,bd6b92a4-7ebf-45e5-b2ba-e86291a19ca9
5018,82,,VISTA,DR,,82 VISTA DR,13375900,W11,43.57731900000,-79.72381000000,2001/08/09,2025/07/26,4946487f-6175-4d87-8d33-4f17739c55c4
34667,1426,,SAGINAW,CRES,,1426 SAGINAW CRES,1158300,W2,43.53706600000,-79.63010200000,2001/08/09,2025/07/13,89bdd80d-11bd-4c63-8c59-b709ed364d6a
41172,1643,,JALNA,AVE,,1643 JALNA AVE,1261000,W2,43.52497100000,-79.62774400000,2001/08/09,2025/07/09,8c3214ce-7f08-4e4a-9444-3afd0874dfac
125226,2866,,BATTLEFORD,RD,,2866 BATTLEFORD RD,14804100,W9,43.58030700000,-79.75599400000,2003/08/29,2025/07/10,4db28a08-ad40-4589-8b06-759784bc2771
109740,7231,,FAYETTE,CIR,,7231 FAYETTE CIR,6532100,W9,43.59627500000,-79.76749300000,2001/08/09,2025/07/09,6787436d-d055-4c31-bd62-473dc770b9c0
63645,3115,,SPRING CREEK,CRES,,3115 SPRING CREEK CRES,13760100,W9,43.57663800000,-79.76146300000,2001/08/09,2025/07/27,63911bab-44b4-48d2-9e56-1de2ecd502dd
