alternate_sales_number,facilities,geocoded_latitude,geocoded_longitude,internet_bell,internet_bell_fibre,internet_bell_vdsl,internet_cogeco,internet_execulink_bellcolo,internet_execulink_cable,internet_execulink_copper,internet_execulink_dialup,internet_execulink_fibre,internet_execulink_wireless,internet_rogers,mobility_execulink,murb_n,murb_y,original_address,phone_execulink_bellcolo,phone_execulink_cable,phone_execulink_copper,phone_execulink_digital,phone_execulink_fibre,row_index,security_execulink,tpia,tv_available,tv_execulink_cable,tv_execulink_copper,tv_execulink_fibre,tv_execulink_hls
1-866-706-1991,0,43.6745367,-79.7906112,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"45 CHIPSTEAD, BRAMPTON, ON",0,0,0,1,0,1053,0,1,1,0,0,0,1
1-866-706-1991,0,43.7228347,-79.7925027,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"14 CRANMORE, BRAMPTON, ON",0,0,0,1,0,1054,0,1,1,0,0,0,1
1-866-706-1991,0,43.7534034,-79.7590588,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"33 DESERT SAND, BRAMPTON, ON",0,0,0,1,0,1055,0,1,1,0,0,0,1
1-866-706-1991,0,43.7145714,-79.7054306,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"507 BALMORAL, BRAMPTON, ON",0,0,0,1,0,1056,0,1,1,0,0,0,1
1-866-706-1991,0,43.7343178,-79.7601727,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"57 RIVERBANK, BRAMPTON, ON",0,0,0,1,0,1057,0,1,1,0,0,0,1
1-866-706-1991,0,43.6852715,-79.7706611,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"82 RAILROAD, BRAMPTON, ON",0,0,0,1,0,1058,0,1,1,0,0,0,1
1-866-706-1991,0,43.71522,-79.6892699,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 DEERFIELD, BRAMPTON, ON",0,0,0,1,0,1059,0,1,1,0,0,0,1
1-866-706-1991,0,43.7264133,-79.7882049,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"49 REYNIER, BRAMPTON, ON",0,0,0,1,0,1060,0,1,1,0,0,0,1
1-866-706-1991,0,43.6939031,-79.7572347,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"28P THORSBY, BRAMPTON, ON",0,0,0,1,0,1061,0,1,1,0,0,0,1
1-866-706-1991,0,43.6753799,-79.77855,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"13 PARKWAY, BRAMPTON, ON",0,0,0,1,0,1062,0,1,1,0,0,0,1
1-866-706-1991,0,43.69898,-79.76993,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"13 NEWTON, BRAMPTON, ON",0,0,0,1,0,1063,0,1,1,0,0,0,1
1-866-706-1991,0,43.7530368,-79.75073239999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"5 MAIDENGRASS, BRAMPTON, ON",0,0,0,1,0,1064,0,1,1,0,0,0,1
1-866-706-1991,0,43.7171528,-79.73414500000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"15 HAZELWOOD, BRAMPTON, ON",0,0,0,1,0,1065,0,1,1,0,0,0,1
1-866-706-1991,0,43.7080399,-79.69932,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 AVONDALE, BRAMPTON, ON",0,0,0,1,0,1067,0,1,1,0,0,0,1
1-866-706-1991,0,43.745393,-79.738626,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"333 PROFESSOR'S LAKE, BRAMPTON, ON",0,0,0,1,0,1066,0,1,1,0,0,0,1
1-866-706-1991,0,43.7035879,-79.75185259999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 REIGATE, BRAMPTON, ON",0,0,0,1,0,1068,0,1,1,0,0,0,1
1-866-706-1991,0,43.7459462,-79.76857749999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 EARTH STAR, BRAMPTON, ON",0,0,0,1,0,1069,0,1,1,0,0,0,1
1-866-706-1991,0,43.7430039,-79.73953589999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 PRINCETON, BRAMPTON, ON",0,0,0,1,0,1070,0,1,1,0,0,0,1
1-866-706-1991,0,43.72492279999999,-79.7914765,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"130 PRIMROSE, BRAMPTON, ON",0,0,0,1,0,1071,0,1,1,0,0,0,1
1-866-706-1991,0,43.7271258,-79.7097235,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 FORSYTHIA, BRAMPTON, ON",0,0,0,1,0,1072,0,1,1,0,0,0,1
1-866-706-1991,0,43.7030937,-79.7788862,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"60 BRICKYARD, BRAMPTON, ON",0,0,0,1,0,1073,0,1,1,0,0,0,1
1-866-706-1991,0,43.7113581,-79.7559141,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"429 ARCHDEKIN, BRAMPTON, ON",0,0,0,1,0,1074,0,1,1,0,0,0,1
1-866-706-1991,0,43.6988469,-79.7802808,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"156 MURRAY, BRAMPTON, ON",0,0,0,1,0,1075,0,1,1,0,0,0,1
1-866-706-1991,0,43.7236187,-79.793983,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"17P SUTTER, BRAMPTON, ON",0,0,0,1,0,1076,0,1,1,0,0,0,1
1-866-706-1991,0,43.7350622,-79.7238629,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"91 GLENFOREST, BRAMPTON, ON",0,0,0,1,0,1078,0,1,1,0,0,0,1
1-866-706-1991,0,43.691604,-79.7805504,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"27P WHEATFIELD, BRAMPTON, ON",0,0,0,1,0,1077,0,1,1,0,0,0,1
1-866-706-1991,0,43.65525,-79.76442999999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 DRINKWATER, BRAMPTON, ON",0,0,0,1,0,1079,0,1,1,0,0,0,1
1-866-706-1991,0,43.6890277,-79.7872449,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 PEBBLESTONE, BRAMPTON, ON",0,0,0,1,0,1080,0,1,1,0,0,0,1
1-866-706-1991,0,43.6982,-79.77837,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 ROWE, BRAMPTON, ON",0,0,0,1,0,1082,0,1,1,0,0,0,1
1-866-706-1991,0,43.7177561,-79.6895255,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 DANA, BRAMPTON, ON",0,0,0,1,0,1081,0,1,1,0,0,0,1
1-866-706-1991,0,43.7185869,-79.72539309999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"18 HANOVER, BRAMPTON, ON",0,0,0,1,0,1083,0,1,1,0,0,0,1
1-866-706-1991,0,43.7271598,-79.7305111,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 HYDE PARK, BRAMPTON, ON",0,0,0,1,0,1084,0,1,1,0,0,0,1
1-866-706-1991,0,43.7125998,-79.7413882,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"60 LAURELCREST, BRAMPTON, ON",0,0,0,1,0,1088,0,1,1,0,0,0,1
1-866-706-1991,0,43.7357119,-79.7797708,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"10561 HEART LAKE, BRAMPTON, ON",0,0,0,1,0,1089,0,1,1,0,0,0,1
1-866-706-1991,0,43.73469619999999,-79.7666581,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"49 BEACHSURF, BRAMPTON, ON",0,0,0,1,0,1090,0,1,1,0,0,0,1
1-866-706-1991,0,43.6683454,-79.777036,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 SEAFAIR, BRAMPTON, ON",0,0,0,1,0,1092,0,1,1,0,0,0,1
1-866-706-1991,0,43.73414959999999,-79.76571899999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"75 BLUE WHALE, BRAMPTON, ON",0,0,0,1,0,1091,0,1,1,0,0,0,1
1-866-706-1991,0,43.7325537,-79.7146377,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"18 GREENMOUNT, BRAMPTON, ON",0,0,0,1,0,1093,0,1,1,0,0,0,1
1-866-706-1991,0,43.7491224,-79.7276091,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"9886 TORBRAM, BRAMPTON, ON",0,0,0,1,0,1094,0,1,1,0,0,0,1
1-866-706-1991,0,43.7298659,-79.7608865,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 GREAT LAKES, BRAMPTON, ON",0,0,0,1,0,1095,0,1,1,0,0,0,1
1-866-706-1991,0,43.6711354,-79.7815796,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"40 MAJOR WM. SHARPE, BRAMPTON, ON",0,0,0,1,0,1096,0,1,1,0,0,0,1
1-866-706-1991,0,43.692582,-79.7749446,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"37 REEVE, BRAMPTON, ON",0,0,0,1,0,1097,0,1,1,0,0,0,1
1-866-706-1991,0,43.6695982,-79.7816015,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"20 GARBUTT, BRAMPTON, ON",0,0,0,1,0,1098,0,1,1,0,0,0,1
1-866-706-1991,0,43.7601646,-79.74543150000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"14 STEEPLEBUSH, BRAMPTON, ON",0,0,0,1,0,1099,0,1,1,0,0,0,1
1-866-706-1991,0,43.7318023,-79.7126602,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 GENEVA, BRAMPTON, ON",0,0,0,1,0,1101,0,1,1,0,0,0,1
1-866-706-1991,0,43.7407367,-79.72905510000001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"19 JASMINE, BRAMPTON, ON",0,0,0,1,0,1100,0,1,1,0,0,0,1
1-866-706-1991,0,43.72985,-79.7236605,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 GLENORA, BRAMPTON, ON",0,0,0,1,0,1102,0,1,1,0,0,0,1
1-866-706-1991,0,43.7363559,-79.7783481,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"34 GULFBROOK, BRAMPTON, ON",0,0,0,1,0,1103,0,1,1,0,0,0,1
1-866-706-1991,0,43.74670769999999,-79.72427429999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 JARDINE, BRAMPTON, ON",0,0,0,1,0,1105,0,1,1,0,0,0,1
1-866-706-1991,0,43.7355329,-79.77827839999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"88 GULFBROOK, BRAMPTON, ON",0,0,0,1,0,1104,0,1,1,0,0,0,1
1-866-706-1991,0,43.7375511,-79.7237427,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 GRANTBROOK, BRAMPTON, ON",0,0,0,1,0,1106,0,1,1,0,0,0,1
1-866-706-1991,0,43.7347629,-79.77777499999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"286 BRUSSELS, BRAMPTON, ON",0,0,0,1,0,1107,0,1,1,0,0,0,1
1-866-706-1991,0,43.7340798,-79.7772074,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"24 DOCKSIDE, BRAMPTON, ON",0,0,0,1,0,1108,0,1,1,0,0,0,1
1-866-706-1991,0,43.7451239,-79.725833,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"0 JELLICOE, BRAMPTON, ON",0,0,0,1,0,1110,0,1,1,0,0,0,1
1-866-706-1991,0,43.69053,-79.76366999999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"24A ALEXANDER, BRAMPTON, ON",0,0,0,1,0,1111,0,1,1,0,0,0,1
1-866-706-1991,0,43.7392346,-79.7394635,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"6 MONTROSE, BRAMPTON, ON",0,0,0,1,0,1112,0,1,1,0,0,0,1
1-866-706-1991,0,43.746252,-79.7271979,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"120 JADE, BRAMPTON, ON",0,0,0,1,0,1113,0,1,1,0,0,0,1
1-866-706-1991,0,43.6879098,-79.76033699999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"25 NELSON, BRAMPTON, ON",0,0,0,1,0,1114,0,1,1,0,0,0,1
1-866-706-1991,0,43.6825668,-79.79580059999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"16 SEED, BRAMPTON, ON",0,0,0,1,0,1115,0,1,1,0,0,0,1
1-866-706-1991,0,43.6849393,-79.79320589999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3 TILLER, BRAMPTON, ON",0,0,0,1,0,1117,0,1,1,0,0,0,1
1-866-706-1991,0,43.6811632,-79.7844035,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"44 WINDERMERE, BRAMPTON, ON",0,0,0,1,0,1119,0,1,1,0,0,0,1
1-866-706-1991,0,43.6838375,-79.7944298,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"81 WEATHER VANE, BRAMPTON, ON",0,0,0,1,0,1120,0,1,1,0,0,0,1
1-866-706-1991,0,43.6839767,-79.79214139999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"32 WEATHER VANE, BRAMPTON, ON",0,0,0,1,0,1121,0,1,1,0,0,0,1
1-866-706-1991,0,43.6857688,-79.7990702,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"158 TILLER, BRAMPTON, ON",0,0,0,1,0,1118,0,1,1,0,0,0,1
1-866-706-1991,0,43.6889471,-79.8029806,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3 BUTTERCHURN, BRAMPTON, ON",0,0,0,1,0,1122,0,1,1,0,0,0,1
1-866-706-1991,0,43.6869062,-79.79757500000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"208 TILLER, BRAMPTON, ON",0,0,0,1,0,1123,0,1,1,0,0,0,1
1-866-706-1991,0,43.6851467,-79.7975318,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"102 TILLER, BRAMPTON, ON",0,0,0,1,0,1124,0,1,1,0,0,0,1
1-866-706-1991,0,43.685897,-79.795705,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"69 TILLER, BRAMPTON, ON",0,0,0,1,0,1125,0,1,1,0,0,0,1
1-866-706-1991,0,43.6885329,-79.8036348,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"45 SADDLEBACK, BRAMPTON, ON",0,0,0,1,0,1126,0,1,1,0,0,0,1
1-866-706-1991,0,43.6940648,-79.7798674,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"12 BURTON, BRAMPTON, ON",0,0,0,1,0,1127,0,1,1,0,0,0,1
1-866-706-1991,0,43.69396520000001,-79.7792913,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"13 BURTON, BRAMPTON, ON",0,0,0,1,0,1128,0,1,1,0,0,0,1
1-866-706-1991,0,43.6750676,-79.78202859999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"45 BURGBY, BRAMPTON, ON",0,0,0,1,0,1129,0,1,1,0,0,0,1
1-866-706-1991,0,43.6868026,-79.80316280000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"57 OLDE TOWN, BRAMPTON, ON",0,0,0,1,0,1130,0,1,1,0,0,0,1
1-866-706-1991,0,43.6836572,-79.7959277,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"122 WEATHER VANE, BRAMPTON, ON",0,0,0,1,0,1131,0,1,1,0,0,0,1
1-866-706-1991,0,43.7328577,-79.77411310000001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"94 HEARTVIEW, BRAMPTON, ON",0,0,0,1,0,1134,0,1,1,0,0,0,1
1-866-706-1991,0,43.67674450000001,-79.7938121,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"114 ATKINS, BRAMPTON, ON",0,0,0,1,0,1135,0,1,1,0,0,0,1
1-866-706-1991,0,43.6927908,-79.77542199999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"36 REEVE, BRAMPTON, ON",0,0,0,1,0,1136,0,1,1,0,0,0,1
1-866-706-1991,0,43.6863564,-79.7777729,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"64 FAIRGLEN, BRAMPTON, ON",0,0,0,1,0,1137,0,1,1,0,0,0,1
1-866-706-1991,0,43.7088273,-79.7693991,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"70 CAMBERLEY, BRAMPTON, ON",0,0,0,1,0,1138,0,1,1,0,0,0,1
1-866-706-1991,0,43.70425290000001,-79.7691172,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"64 RADFORD, BRAMPTON, ON",0,0,0,1,0,1139,0,1,1,0,0,0,1
1-866-706-1991,0,43.7411945,-79.728081,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"25 JOSEPHINE, BRAMPTON, ON",0,0,0,1,0,1142,0,1,1,0,0,0,1
1-866-706-1991,0,43.6960836,-79.78063619999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"95 HARRIDINE, BRAMPTON, ON",0,0,0,1,0,1141,0,1,1,0,0,0,1
1-866-706-1991,0,43.6880514,-79.7713814,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"37 NANCY MCCREDIE, BRAMPTON, ON",0,0,0,1,0,1140,0,1,1,0,0,0,1
1-866-706-1991,0,43.6815794,-79.7824435,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"36 CHATSWORTH, BRAMPTON, ON",0,0,0,1,0,1149,0,1,1,0,0,0,1
1-866-706-1991,0,43.6783884,-79.785388,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"33 WELBECK, BRAMPTON, ON",0,0,0,1,0,1150,0,1,1,0,0,0,1
1-866-706-1991,0,43.6890674,-79.8015028,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"56 GOLD HILL, BRAMPTON, ON",0,0,0,1,0,1151,0,1,1,0,0,0,1
1-866-706-1991,0,43.6770583,-79.7835837,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"41 GRANGE, BRAMPTON, ON",0,0,0,1,0,1153,0,1,1,0,0,0,1
1-866-706-1991,0,43.6888154,-79.7732584,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"42 NANCY MCCREDIE, BRAMPTON, ON",0,0,0,1,0,1154,0,1,1,0,0,0,1
1-866-706-1991,0,43.7405938,-79.7239797,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"25 JACKMAN, BRAMPTON, ON",0,0,0,1,0,1156,0,1,1,0,0,0,1
1-866-706-1991,0,43.6849846,-79.7943775,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"20 TILLER, BRAMPTON, ON",0,0,0,1,0,1157,0,1,1,0,0,0,1
1-866-706-1991,0,43.68282869999999,-79.7985556,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"10 ROTUNDA, BRAMPTON, ON",0,0,0,1,0,1159,0,1,1,0,0,0,1
1-866-706-1991,0,43.6977611,-79.7606993,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"125 BEECH, BRAMPTON, ON",0,0,0,1,0,1160,0,1,1,0,0,0,1
1-866-706-1991,0,43.6881922,-79.7730284,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"20 HARMSWORTH, BRAMPTON, ON",0,0,0,1,0,1161,0,1,1,0,0,0,1
1-866-706-1991,0,43.6961102,-79.7816181,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"53 COWAN, BRAMPTON, ON",0,0,0,1,0,1162,0,1,1,0,0,0,1
1-866-706-1991,0,43.6897868,-79.75303989999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"35 CENTRE, BRAMPTON, ON",0,0,0,1,0,1163,0,1,1,0,0,0,1
1-866-706-1991,0,43.6809902,-79.78040299999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"31 HADRINA, BRAMPTON, ON",0,0,0,1,0,1164,0,1,1,0,0,0,1
1-866-706-1991,0,43.7120778,-79.7739153,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"57 CROSSWOOD, BRAMPTON, ON",0,0,0,1,0,1165,0,1,1,0,0,0,1
1-866-706-1991,0,43.7326689,-79.7743175,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"22 BAILEY, BRAMPTON, ON",0,0,0,1,0,1167,0,1,1,0,0,0,1
1-866-706-1991,0,43.7355514,-79.7763052,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"256 BRUSSELS, BRAMPTON, ON",0,0,0,1,0,1166,0,1,1,0,0,0,1
1-866-706-1991,0,43.6837699,-79.797107,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"41 SILO, BRAMPTON, ON",0,0,0,1,0,1168,0,1,1,0,0,0,1
1-866-706-1991,0,43.6940877,-79.78415249999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"46 SADDLETREE, BRAMPTON, ON",0,0,0,1,0,1169,0,1,1,0,0,0,1
1-866-706-1991,0,43.6839887,-79.7688611,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"58 MCMURCHY, BRAMPTON, ON",0,0,0,1,0,1171,0,1,1,0,0,0,1
1-866-706-1991,0,43.707199,-79.78105409999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"115 QUARRY EDGE, BRAMPTON, ON",0,0,0,1,0,1172,0,1,1,0,0,0,1
1-866-706-1991,0,43.7073062,-79.78101029999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"117 QUARRY EDGE, BRAMPTON, ON",0,0,0,1,0,1173,0,1,1,0,0,0,1
1-866-706-1991,0,43.68077230000001,-79.7807041,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"26 FAIRFIELD, BRAMPTON, ON",0,0,0,1,0,1170,0,1,1,0,0,0,1
1-866-706-1991,0,43.6974171,-79.7586305,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2 SALISBURY, BRAMPTON, ON",0,0,0,1,0,1174,0,1,1,0,0,0,1
1-866-706-1991,0,43.7159183,-79.7693852,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"90 WINTERFOLD, BRAMPTON, ON",0,0,0,1,0,1175,0,1,1,0,0,0,1
1-866-706-1991,0,43.6899802,-79.7713455,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"130 MILL, BRAMPTON, ON",0,0,0,1,0,1178,0,1,1,0,0,0,1
1-866-706-1991,0,43.7118374,-79.7613776,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"446 HANSEN, BRAMPTON, ON",0,0,0,1,0,1176,0,1,1,0,0,0,1
1-866-706-1991,0,43.7038674,-79.7543852,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"6 TINDALE, BRAMPTON, ON",0,0,0,1,0,1177,0,1,1,0,0,0,1
1-866-706-1991,0,43.715404,-79.7569439,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"128 CALM WATERS, BRAMPTON, ON",0,0,0,1,0,1179,0,1,1,0,0,0,1
1-866-706-1991,0,43.7334887,-79.7735617,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"174 BRUSSELS, BRAMPTON, ON",0,0,0,1,0,1180,0,1,1,0,0,0,1
1-866-706-1991,0,43.700922,-79.7885744,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"40 TESSLER, BRAMPTON, ON",0,0,0,1,0,1182,0,1,1,0,0,0,1
1-866-706-1991,0,43.701569,-79.7893308,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"81 TESSLER, BRAMPTON, ON",0,0,0,1,0,1181,0,1,1,0,0,0,1
1-866-706-1991,0,43.692278,-79.78588769999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3 TRAILRIDGE, BRAMPTON, ON",0,0,0,1,0,1183,0,1,1,0,0,0,1
1-866-706-1991,0,43.6900948,-79.7673183,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"14 ISABELLA, BRAMPTON, ON",0,0,0,1,0,1185,0,1,1,0,0,0,1
1-866-706-1991,0,43.7057782,-79.7578169,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"13 CHARTERS, BRAMPTON, ON",0,0,0,1,0,1187,0,1,1,0,0,0,1
1-866-706-1991,0,43.72263179999999,-79.74358900000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"4 LEACREST, BRAMPTON, ON",0,0,0,1,0,1189,0,1,1,0,0,0,1
1-866-706-1991,0,43.70622480000001,-79.7576819,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"5 CHINNOCK, BRAMPTON, ON",0,0,0,1,0,1188,0,1,1,0,0,0,1
1-866-706-1991,0,43.7105867,-79.7521088,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"36 BRAMHALL, BRAMPTON, ON",0,0,0,1,0,1190,0,1,1,0,0,0,1
1-866-706-1991,0,43.7055287,-79.7466142,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"51 PENNYWOOD, BRAMPTON, ON",0,0,0,1,0,1191,0,1,1,0,0,0,1
1-866-706-1991,0,43.7099056,-79.7501923,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"339 ARCHDEKIN, BRAMPTON, ON",0,0,0,1,0,1192,0,1,1,0,0,0,1
1-866-706-1991,0,43.719973,-79.75934199999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"62 SILENT POND, BRAMPTON, ON",0,0,0,1,0,1194,0,1,1,0,0,0,1
1-866-706-1991,0,43.7180053,-79.7581627,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"15 RAINY DALE, BRAMPTON, ON",0,0,0,1,0,1193,0,1,1,0,0,0,1
1-866-706-1991,0,43.7092094,-79.74599429999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"224 ARCHDEKIN, BRAMPTON, ON",0,0,0,1,0,1195,0,1,1,0,0,0,1
1-866-706-1991,0,43.7103893,-79.7629877,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"408 HANSEN, BRAMPTON, ON",0,0,0,1,0,1198,0,1,1,0,0,0,1
1-866-706-1991,0,43.711048,-79.75325839999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"332 ARCHDEKIN, BRAMPTON, ON",0,0,0,1,0,1197,0,1,1,0,0,0,1
1-866-706-1991,0,43.7053637,-79.74585549999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"36 PENNYWOOD, BRAMPTON, ON",0,0,0,1,0,1196,0,1,1,0,0,0,1
1-866-706-1991,0,43.7112346,-79.75246369999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"371 ARCHDEKIN, BRAMPTON, ON",0,0,0,1,0,1199,0,1,1,0,0,0,1
1-866-706-1991,0,43.7031165,-79.7640274,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"40 MERTON, BRAMPTON, ON",0,0,0,1,0,1200,0,1,1,0,0,0,1
1-866-706-1991,0,43.7085757,-79.7801891,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"54 PRESSED BRICK, BRAMPTON, ON",0,0,0,1,0,1201,0,1,1,0,0,0,1
1-866-706-1991,0,43.6979602,-79.759281,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"104 BEECH, BRAMPTON, ON",0,0,0,1,0,1202,0,1,1,0,0,0,1
1-866-706-1991,0,43.7053857,-79.7778033,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"234 PRESSED BRICK, BRAMPTON, ON",0,0,0,1,0,1203,0,1,1,0,0,0,1
1-866-706-1991,0,43.6804512,-79.7879647,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"72 NORTHWOOD, BRAMPTON, ON",0,0,0,1,0,1204,0,1,1,0,0,0,1
1-866-706-1991,0,43.6740516,-79.77750840000002,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2 BRISTOL, BRAMPTON, ON",0,0,0,1,0,1205,0,1,1,0,0,0,1
