alternate_sales_number,facilities,geocoded_latitude,geocoded_longitude,internet_bell,internet_bell_fibre,internet_bell_vdsl,internet_cogeco,internet_execulink_bellcolo,internet_execulink_cable,internet_execulink_copper,internet_execulink_dialup,internet_execulink_fibre,internet_execulink_wireless,internet_rogers,mobility_execulink,murb_n,murb_y,original_address,phone_execulink_bellcolo,phone_execulink_cable,phone_execulink_copper,phone_execulink_digital,phone_execulink_fibre,row_index,security_execulink,tpia,tv_available,tv_execulink_cable,tv_execulink_copper,tv_execulink_fibre,tv_execulink_hls
1-866-706-1991,0,43.8940815,-79.2284683,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"1 Stockport Road, Markham, ON",0,0,0,1,0,3922,0,1,1,0,0,0,1
1-866-706-1991,0,43.8962271,-79.2305152,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"10 Colchester Street, Markham, ON",0,0,0,1,0,3923,0,1,1,0,0,0,1
1-866-706-1991,0,43.8940343,-79.2288437,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"2 Stockport Road, Markham, ON",0,0,0,1,0,3924,0,1,1,0,0,0,1
1-866-706-1991,0,43.8710937,-79.2206513,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"81 Luzon Avenue, Markham, ON",0,0,0,1,0,3925,0,1,1,0,0,0,1
1-866-706-1991,0,43.8996755,-79.28507669999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"816 Castlemore Avenue, Markham, ON",0,0,0,1,0,3927,0,1,1,0,0,0,1
1-866-706-1991,0,43.8716192,-79.2198698,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"106 Luzon Avenue, Markham, ON",0,0,0,1,0,3926,0,1,1,0,0,0,1
1-866-706-1991,0,43.8724725,-79.463278,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"49 Harmony Hill Crescent, Richmond Hill, ON",0,0,0,1,0,3930,0,1,1,0,0,0,1
1-866-706-1991,0,43.8584014,-79.4555335,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"106 Pemberton Road, Richmond Hill, ON",0,0,0,1,0,3929,0,1,1,0,0,0,1
1-866-706-1991,0,44.40794409999999,-79.6801219,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"60 Cynthia Court, Barrie, ON",0,0,0,1,0,3931,0,1,1,0,0,0,1
1-866-706-1991,0,43.8994933,-79.2864616,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"778 Castlemore Avenue, Markham, ON",0,0,0,1,0,3928,0,1,1,0,0,0,1
1-866-706-1991,0,43.4485937,-79.72472230000001,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"1401 The Links Drive, Oakville, ON",0,0,0,1,0,3932,0,1,1,0,0,0,1
1-866-706-1991,0,44.4088563,-79.6830325,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"33 Alliance Boulevard, Barrie, ON",0,0,0,1,0,3934,0,1,1,0,0,0,1
1-866-706-1991,0,44.4093019,-79.6809061,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"60 Bell Farm Road, Barrie, ON",0,0,0,1,0,3933,0,1,1,0,0,0,1
1-866-706-1991,0,43.87697379999999,-79.4578235,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"32 Willett Crescent, Richmond Hill, ON",0,0,0,1,0,3935,0,1,1,0,0,0,1
1-866-706-1991,0,43.8289503,-79.351108,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"7605 Woodbine Avenue, Markham, ON",0,0,0,1,0,3936,0,1,1,0,0,0,1
1-866-706-1991,0,43.8761302,-79.45806259999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"344 Pine Trees Court, Richmond Hill, ON",0,0,0,1,0,3939,0,1,1,0,0,0,1
1-866-706-1991,0,44.4061305,-79.6515361,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"57 Blair Crescent, Barrie, ON",0,0,0,1,0,3937,0,1,1,0,0,0,1
1-866-706-1991,0,43.8555667,-79.45560979999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"235 Weldrick Road West, Richmond Hill, ON",0,0,0,1,0,3938,0,1,1,0,0,0,1
1-866-706-1991,0,43.859533,-79.4536067,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"50 Walmer Road, Richmond Hill, ON",0,0,0,1,0,3941,0,1,1,0,0,0,1
1-866-706-1991,0,43.8747026,-79.4564121,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"380 Mill Street, Richmond Hill, ON",0,0,0,1,0,3940,0,1,1,0,0,0,1
1-866-706-1991,0,43.8571908,-79.45592889999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"120 Dexter Road, Richmond Hill, ON",0,0,0,1,0,3942,0,1,1,0,0,0,1
1-866-706-1991,0,43.8571494,-79.4534219,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"99 Dexter Road, Richmond Hill, ON",0,0,0,1,0,3943,0,1,1,0,0,0,1
1-866-706-1991,0,43.8563838,-79.4602329,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"9605 Bathurst Street, Richmond Hill, ON",0,0,0,1,0,3944,0,1,1,0,0,0,1
1-866-706-1991,0,43.8934834,-79.2491668,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"27 Mintleaf Gate, Markham, ON",0,0,0,1,0,3945,0,1,1,0,0,0,1
1-866-706-1991,0,43.8955924,-79.23732609999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"29 Lappe Avenue, Markham, ON",0,0,0,1,0,3946,0,1,1,0,0,0,1
1-866-706-1991,0,43.8937777,-79.2336497,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"11 Pingel Road, Markham, ON",0,0,0,1,0,3951,0,1,1,0,0,0,1
1-866-706-1991,0,43.8927463,-79.2314617,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2811 Bur Oak Avenue, Markham, ON",0,0,0,1,0,3949,0,1,1,0,0,0,1
1-866-706-1991,0,43.895615,-79.2360941,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"318 Country Glen Road, Markham, ON",0,0,0,1,0,3948,0,1,1,0,0,0,1
1-866-706-1991,0,43.8924406,-79.23276729999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"40 Christian Reesor Park Avenue, Markham, ON",0,0,0,1,0,3947,0,1,1,0,0,0,1
1-866-706-1991,0,43.8945807,-79.2331064,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"256 Walkerville Road, Markham, ON",0,0,0,1,0,3950,0,1,1,0,0,0,1
1-866-706-1991,0,43.8865236,-79.4240196,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"220 Neal Drive, Richmond Hill, ON",0,0,0,1,0,3954,0,1,1,0,0,0,1
1-866-706-1991,0,43.8946245,-79.2356847,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"292 Country Glen Road, Markham, ON",0,0,0,1,0,3952,0,1,1,0,0,0,1
1-866-706-1991,0,43.8862345,-79.422091,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"382 Taylor Mills Drive South, Richmond Hill, ON",0,0,0,1,0,3953,0,1,1,0,0,0,1
1-866-706-1991,0,43.8881377,-79.4292402,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"242 Ashlar Road, Richmond Hill, ON",0,0,0,1,0,3955,0,1,1,0,0,0,1
1-866-706-1991,0,43.88899259999999,-79.42883789999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"254 Alsace Road, Richmond Hill, ON",0,0,0,1,0,3957,0,1,1,0,0,0,1
1-866-706-1991,0,43.8867628,-79.4280516,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"249 Blue Grass Boulevard, Richmond Hill, ON",0,0,0,1,0,3956,0,1,1,0,0,0,1
1-866-706-1991,0,43.8883169,-79.42194460000002,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"513 Lynett Crescent, Richmond Hill, ON",0,0,0,1,0,3958,0,1,1,0,0,0,1
1-866-706-1991,0,44.3441935,-79.7028326,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"60 Southwoods Crescent, Barrie, ON",0,0,0,1,0,3961,0,1,1,0,0,0,1
1-866-706-1991,0,43.8332817,-79.3549712,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"7800 Woodbine Avenue, Markham, ON",0,0,0,1,0,3960,0,1,1,0,0,0,1
1-866-706-1991,0,44.4076704,-79.68095079999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"45 Cynthia Court, Barrie, ON",0,0,0,1,0,3959,0,1,1,0,0,0,1
1-866-706-1991,0,43.88810369999999,-79.4210082,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"496 Lynett Crescent, Richmond Hill, ON",0,0,0,1,0,3962,0,1,1,0,0,0,1
1-866-706-1991,0,43.8829662,-79.396289,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"131 Gemini Crescent, Richmond Hill, ON",0,0,0,1,0,3964,0,1,1,0,0,0,1
1-866-706-1991,0,43.8856467,-79.4251451,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"318 Taylor Mills Drive South, Richmond Hill, ON",0,0,0,1,0,3963,0,1,1,0,0,0,1
1-866-706-1991,0,44.3440203,-79.7022298,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"412 Veteran's Drive, Barrie, ON",0,0,0,1,0,3966,0,1,1,0,0,0,1
1-866-706-1991,0,43.8834834,-79.3941797,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"103 Gemini Crescent, Richmond Hill, ON",0,0,0,1,0,3965,0,1,1,0,0,0,1
1-866-706-1991,0,43.85504,-79.30058199999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"216 Helen Avenue, Markham, ON",0,0,0,1,0,3969,0,1,1,0,0,0,1
1-866-706-1991,0,43.88796989999999,-79.4243712,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"269 McConvey Drive, Richmond Hill, ON",0,0,0,1,0,3968,0,1,1,0,0,0,1
1-866-706-1991,0,43.8860652,-79.4253645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"315 Taylor Mills Drive South, Richmond Hill, ON",0,0,0,1,0,3967,0,1,1,0,0,0,1
1-866-706-1991,0,43.8696239,-79.3232682,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"33 Jeremy Drive, Markham, ON",0,0,0,1,0,3971,0,1,1,0,0,0,1
1-866-706-1991,0,43.8691336,-79.327192,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"36 Chant Crescent, Markham, ON",0,0,0,1,0,3970,0,1,1,0,0,0,1
1-866-706-1991,0,43.9062609,-79.2680377,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"9870 Markham Road, Markham, ON",0,0,0,1,0,3973,0,1,1,0,0,0,1
1-866-706-1991,0,43.902819,-79.26538719999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"158 Anderson Avenue, Markham, ON",0,0,0,1,0,3972,0,1,1,0,0,0,1
1-866-706-1991,0,44.342316,-79.70651459999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"500 Essa Road, Barrie, ON",0,0,0,1,0,3974,0,1,1,0,0,0,1
1-866-706-1991,0,43.88503,-79.27696159999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"77 Strathmore Drive, Markham, ON",0,0,0,1,0,3976,0,1,1,0,0,0,1
1-866-706-1991,0,43.85380850000001,-79.2965315,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"409 Caboto Trail, Markham, ON",0,0,0,1,0,3977,0,1,1,0,0,0,1
1-866-706-1991,0,44.3412423,-79.7070548,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"510 Essa Road, Barrie, ON",0,0,0,1,0,3975,0,1,1,0,0,0,1
1-866-706-1991,0,43.8536852,-79.2987302,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"358 Caboto Trail, Markham, ON",0,0,0,1,0,3978,0,1,1,0,0,0,1
1-866-706-1991,0,43.8555162,-79.3009342,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"111 South Unionville Avenue, Markham, ON",0,0,0,1,0,3979,0,1,1,0,0,0,1
1-866-706-1991,0,43.8772096,-79.3143386,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"110 Aitken Circle, Markham, ON",0,0,0,1,0,3980,0,1,1,0,0,0,1
1-866-706-1991,0,43.8746724,-79.31015819999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"15 The Bridle Trail, Markham, ON",0,0,0,1,0,3981,0,1,1,0,0,0,1
1-866-706-1991,0,43.8618367,-79.31088749999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"5 Union Street, Markham, ON",0,0,0,1,0,3982,0,1,1,0,0,0,1
1-866-706-1991,0,43.885898,-79.4091396,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"62 Grover Hill Avenue, Richmond Hill, ON",0,0,0,1,0,3984,0,1,1,0,0,0,1
1-866-706-1991,0,43.864287,-79.30877389999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"15 Maple Lane, Markham, ON",0,0,0,1,0,3983,0,1,1,0,0,0,1
1-866-706-1991,0,43.8430107,-79.2997264,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"7 Chiavatti Drive, Markham, ON",0,0,0,1,0,3985,0,1,1,0,0,0,1
1-866-706-1991,0,43.8450055,-79.2695873,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"120 Featherstone Avenue, Markham, ON",0,0,0,1,0,3986,0,1,1,0,0,0,1
1-866-706-1991,0,43.8651145,-79.3160321,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"87 Sciberras Road, Markham, ON",0,0,0,1,0,3988,0,1,1,0,0,0,1
1-866-706-1991,0,43.8501744,-79.2708887,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"6 Clifton Court, Markham, ON",0,0,0,1,0,3987,0,1,1,0,0,0,1
1-866-706-1991,0,44.339962,-79.7080919,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"540 Essa Road, Barrie, ON",0,0,0,1,0,3989,0,1,1,0,0,0,1
1-866-706-1991,0,44.079559,-79.424995,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1322 Kerrisdale Boulevard, Newmarket, ON",0,0,0,1,0,3990,0,1,1,0,0,0,1
1-866-706-1991,0,43.98152289999999,-79.2355448,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"91 Geoffrey Crescent, Stouffville, ON",0,0,0,1,0,3991,0,1,1,0,0,0,1
1-866-706-1991,0,43.95904489999999,-78.94614,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"29 Wells Crescent, Brooklin, ON",0,0,0,1,0,3992,0,1,1,0,0,0,1
1-866-706-1991,0,44.07261099999999,-79.4284554,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"185 Pony Drive, Newmarket, ON",0,0,0,1,0,3993,0,1,1,0,0,0,1
1-866-706-1991,0,44.0319103,-79.431749,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"951 Lockwood Circle, Newmarket, ON",0,0,0,1,0,3994,0,1,1,0,0,0,1
1-866-706-1991,0,43.9802437,-79.2341503,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"383 Hemlock Drive, Stouffville, ON",0,0,0,1,0,3996,0,1,1,0,0,0,1
1-866-706-1991,0,43.84247389999999,-79.2674736,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"108 Laguna Crescent, Markham, ON",0,0,0,1,0,3997,0,1,1,0,0,0,1
1-866-706-1991,0,43.8421375,-79.2678981,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"75 Featherstone Avenue, Markham, ON",0,0,0,1,0,3999,0,1,1,0,0,0,1
1-866-706-1991,0,43.8414594,-79.2952353,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"19 Regal Court, Markham, ON",0,0,0,1,0,3998,0,1,1,0,0,0,1
1-866-706-1991,0,44.0804702,-79.4249529,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1325 Kerrisdale Boulevard, Newmarket, ON",0,0,0,1,0,3995,0,1,1,0,0,0,1
1-866-706-1991,0,43.8549269,-79.3447769,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"6 Cox Boulevard, Markham, ON",0,0,0,1,0,4000,0,1,1,0,0,0,1
1-866-706-1991,0,43.8495293,-79.27147459999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"190 Featherstone Avenue, Markham, ON",0,0,0,1,0,4001,0,1,1,0,0,0,1
1-866-706-1991,0,44.390187,-79.6804583,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"13 Berczy Street, Barrie, ON",0,0,0,1,0,4003,0,1,1,0,0,0,1
1-866-706-1991,0,44.39001260000001,-79.67962519999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"220 Dunlop Street East, Barrie, ON",0,0,0,1,0,4002,0,1,1,0,0,0,1
1-866-706-1991,0,43.8853364,-79.3917058,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"21 Performance Drive, Richmond Hill, ON",0,0,0,1,0,4004,0,1,1,0,0,0,1
1-866-706-1991,0,43.465319,-79.7386906,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"457 Ambleside Drive, Oakville, ON",0,0,0,1,0,4005,0,1,1,0,0,0,1
1-866-706-1991,0,43.8794381,-79.433386,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"17 Pugsley Avenue, Richmond Hill, ON",0,0,0,1,0,4006,0,1,1,0,0,0,1
1-866-706-1991,0,43.8674973,-79.29398789999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"115 Miley Drive, Markham, ON",0,0,0,1,0,4008,0,1,1,0,0,0,1
1-866-706-1991,0,43.9529705,-78.97300410000001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"44 Brookvalley Avenue, Brooklin, ON",0,0,0,1,0,4007,0,1,1,0,0,0,1
1-866-706-1991,0,43.8370599,-79.28490769999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"55 Pettigrew Court, Markham, ON",0,0,0,1,0,4009,0,1,1,0,0,0,1
1-866-706-1991,0,43.8910487,-79.3917475,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"30 Via Renzo Drive, Richmond Hill, ON",0,0,0,1,0,4010,0,1,1,0,0,0,1
1-866-706-1991,0,43.9592553,-79.2517274,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"21 Farmington Road, Stouffville, ON",0,0,0,1,0,4011,0,1,1,0,0,0,1
1-866-706-1991,0,43.9606076,-79.25154309999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"156 Delbert Circle, Stouffville, ON",0,0,0,1,0,4012,0,1,1,0,0,0,1
1-866-706-1991,0,43.8665476,-79.2943244,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"55 Austin Drive, Markham, ON",0,0,0,1,0,4013,0,1,1,0,0,0,1
1-866-706-1991,0,43.9691516,-79.2457096,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"40 Burkholder Street, Stouffville, ON",0,0,0,1,0,4014,0,1,1,0,0,0,1
1-866-706-1991,0,43.99379889999999,-79.48552409999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"116 Timpson Drive, Aurora, ON",0,0,0,1,0,4015,0,1,1,0,0,0,1
1-866-706-1991,0,43.9949411,-79.4641571,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"31 Connaught Avenue, Aurora, ON",0,0,0,1,0,4016,0,1,1,0,0,0,1
1-866-706-1991,0,43.9838836,-79.4805253,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"72 Seaton Drive, Aurora, ON",0,0,0,1,0,4017,0,1,1,0,0,0,1
1-866-706-1991,0,43.9825332,-79.4828789,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"12 Morning Crescent, Aurora, ON",0,0,0,1,0,4018,0,1,1,0,0,0,1
1-866-706-1991,0,43.97855089999999,-79.48126429999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"12 Seaton Drive, Aurora, ON",0,0,0,1,0,4019,0,1,1,0,0,0,1
1-866-706-1991,0,43.9946089,-79.48349030000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"15 Dinsmore Terrace, Aurora, ON",0,0,0,1,0,4020,0,1,1,0,0,0,1
1-866-706-1991,0,43.8762666,-79.26071739999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"60 Main Markham Street North, Markham, ON",0,0,0,1,0,4021,0,1,1,0,0,0,1
1-866-706-1991,0,43.9705002,-79.2639104,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"481 Rupert Avenue, Stouffville, ON",0,0,0,1,0,4022,0,1,1,0,0,0,1
1-866-706-1991,0,43.8778033,-79.2613453,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"132 Robinson Street, Markham, ON",0,0,0,1,0,4023,0,1,1,0,0,0,1
1-866-706-1991,0,44.0554182,-79.5037014,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"378 Dowson Loop, Newmarket, ON",0,0,0,1,0,4024,0,1,1,0,0,0,1
1-866-706-1991,0,43.96997959999999,-78.9442945,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"8 Hadleigh Way, Brooklin, ON",0,0,0,1,0,4025,0,1,1,0,0,0,1
1-866-706-1991,0,44.33992680000001,-79.6486934,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"19 Patrick Drive, Barrie, ON",0,0,0,1,0,4026,0,1,1,0,0,0,1
1-866-706-1991,0,43.8789145,-79.2559101,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"56 Joseph Street, Markham, ON",0,0,0,1,0,4027,0,1,1,0,0,0,1
1-866-706-1991,0,43.8775375,-79.25978099999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"44 Washington Street, Markham, ON",0,0,0,1,0,4028,0,1,1,0,0,0,1
1-866-706-1991,0,43.8774971,-79.259011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"44 Jerman Street, Markham, ON",0,0,0,1,0,4030,0,1,1,0,0,0,1
1-866-706-1991,0,43.8816234,-79.2625219,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"5 St Goran Crescent, Markham, ON",0,0,0,1,0,4029,0,1,1,0,0,0,1
1-866-706-1991,0,43.8776433,-79.2630856,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"118 Robinson Street, Markham, ON",0,0,0,1,0,4031,0,1,1,0,0,0,1
1-866-706-1991,0,44.00928529999999,-79.4889355,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"138 Heathwood Heights Drive, Aurora, ON",0,0,0,1,0,4032,0,1,1,0,0,0,1
1-866-706-1991,0,43.9980173,-79.4875915,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"35 McLeod Drive, Aurora, ON",0,0,0,1,0,4033,0,1,1,0,0,0,1
1-866-706-1991,0,43.9856611,-79.47691329999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"7 Teasdale Court, Aurora, ON",0,0,0,1,0,4034,0,1,1,0,0,0,1
1-866-706-1991,0,43.9696362,-79.4782798,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"35 Sandfield Drive, Aurora, ON",0,0,0,1,0,4035,0,1,1,0,0,0,1
1-866-706-1991,0,43.8785627,-79.2632507,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"30 Wilson Street, Markham, ON",0,0,0,1,0,4037,0,1,1,0,0,0,1
1-866-706-1991,0,43.87849019999999,-79.2577491,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"38 Joseph Street, Markham, ON",0,0,0,1,0,4036,0,1,1,0,0,0,1
1-866-706-1991,0,43.99334409999999,-79.4863151,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"136 Timpson Drive, Aurora, ON",0,0,0,1,0,4039,0,1,1,0,0,0,1
1-866-706-1991,0,43.9981394,-79.49183529999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"85 Gilbank Drive, Aurora, ON",0,0,0,1,0,4038,0,1,1,0,0,0,1
1-866-706-1991,0,43.9991506,-79.4633286,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"43 Wells Street, Aurora, ON",0,0,0,1,0,4040,0,1,1,0,0,0,1
1-866-706-1991,0,43.9942791,-79.46247799999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"55 Kennedy Street East, Aurora, ON",0,0,0,1,0,4041,0,1,1,0,0,0,1
1-866-706-1991,0,44.0077507,-79.4932505,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"187 Heathwood Heights Drive, Aurora, ON",0,0,0,1,0,4043,0,1,1,0,0,0,1
1-866-706-1991,0,43.9769087,-79.4864224,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"6 McClenny Drive, Aurora, ON",0,0,0,1,0,4042,0,1,1,0,0,0,1
1-866-706-1991,0,43.9702604,-79.4775064,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"10 Sandfield Drive, Aurora, ON",0,0,0,1,0,4044,0,1,1,0,0,0,1
1-866-706-1991,0,43.9963066,-79.46406689999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"40 Harrison Avenue, Aurora, ON",0,0,0,1,0,4045,0,1,1,0,0,0,1
1-866-706-1991,0,43.992657,-79.48961229999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"219 Timpson Drive, Aurora, ON",0,0,0,1,0,4047,0,1,1,0,0,0,1
1-866-706-1991,0,43.9831582,-79.4832855,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"36 Simmons Crescent, Aurora, ON",0,0,0,1,0,4048,0,1,1,0,0,0,1
1-866-706-1991,0,44.0163555,-79.4527742,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"45 Earl Stewart Drive, Aurora, ON",0,0,0,1,0,4049,0,1,1,0,0,0,1
1-866-706-1991,0,43.9745498,-79.47665049999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"21 Beatty Crescent, Aurora, ON",0,0,0,1,0,4046,0,1,1,0,0,0,1
1-866-706-1991,0,43.82060240000001,-79.345236,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"165 Steelcase Road East, Markham, ON",0,0,0,1,0,4051,0,1,1,0,0,0,1
1-866-706-1991,0,43.98077180000001,-79.25748949999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"12717 Ninth Line, Stouffville, ON",0,0,0,1,0,4050,0,1,1,0,0,0,1
1-866-706-1991,0,43.8904676,-79.31113169999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"31 Olivia Drive, Markham, ON",0,0,0,1,0,4053,0,1,1,0,0,0,1
1-866-706-1991,0,43.9676605,-78.9532119,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"9 Croxall Boulevard, Brooklin, ON",0,0,0,1,0,4052,0,1,1,0,0,0,1
1-866-706-1991,0,43.9968352,-79.4645031,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"37 Metcalfe Street, Aurora, ON",0,0,0,1,0,4054,0,1,1,0,0,0,1
1-866-706-1991,0,43.98318279999999,-79.48686819999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"60 Marsh Harbour, Aurora, ON",0,0,0,1,0,4055,0,1,1,0,0,0,1
1-866-706-1991,0,43.9825493,-79.4876034,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"77 Marsh Harbour, Aurora, ON",0,0,0,1,0,4056,0,1,1,0,0,0,1
1-866-706-1991,0,43.98225009999999,-79.482231,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1 Morning Crescent, Aurora, ON",0,0,0,1,0,4057,0,1,1,0,0,0,1
1-866-706-1991,0,43.9799426,-79.4800911,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"31 Knowles Crescent, Aurora, ON",0,0,0,1,0,4058,0,1,1,0,0,0,1
